-0.78588, -0.0255768, 0.00997475,-0.195575
0.366892, -0.00231769, 0.010828,-0.241239
-0.0466254, -0.00317502, 0.0238586,-0.549365
0.13016, -0.0230157, -0.00159889,-0.995455
0.0998469, -0.014928, -0.00959327,-0.991309
0.1046, -0.0111279, -0.0120686,-0.994816
0.103862, -0.00981455, -0.0123626,-0.994392
0.10391, -0.00887826, -0.0119808,-0.994475
0.10382, -0.00793465, -0.011136,-0.994485
0.103752, -0.0074051, -0.0108804,-0.994513
0.103652, -0.00654493, -0.0106074,-0.994526
0.103561, -0.00585504, -0.0103269,-0.994547
0.103474, -0.00576423, -0.0100453,-0.994564
0.103357, -0.00490871, -0.00981739,-0.994576
0.103285, -0.00488974, -0.00992578,-0.994594
0.103162, -0.00465124, -0.00952962,-0.994601
0.103052, -0.0044937, -0.00932188,-0.994621
0.102922, -0.0041981, -0.00894011,-0.994635
0.102803, -0.00406225, -0.00860126,-0.994654
0.102674, -0.00385628, -0.00853407,-0.994671
0.102547, -0.00349322, -0.00844667,-0.994684
0.102424, -0.00352274, -0.00839237,-0.994699
0.102281, -0.00356624, -0.00819305,-0.994714
0.102146, -0.00360129, -0.00791292,-0.994729
0.102021, -0.00366529, -0.00770092,-0.994744
0.101893, -0.0036162, -0.00757882,-0.994759
0.101773, -0.00342243, -0.0076675,-0.994772
0.10162, -0.00330175, -0.00741123,-0.994786
0.101492, -0.00345417, -0.00719381,-0.994803
0.101351, -0.0033732, -0.00721503,-0.994819
0.101195, -0.00337004, -0.00718127,-0.994834
0.101058, -0.00328444, -0.00739384,-0.99485
0.100903, -0.00334675, -0.00742502,-0.994861
0.100775, -0.00337878, -0.00754506,-0.994875
0.100628, -0.00333893, -0.00760742,-0.994888
0.100471, -0.00335168, -0.00747457,-0.994903
0.100333, -0.00357744, -0.00746415,-0.99492
0.100189, -0.00358673, -0.00745527,-0.994932
0.100036, -0.00363834, -0.00741997,-0.994948
0.0999091, -0.00346093, -0.00747342,-0.994961
0.0997589, -0.00359368, -0.00751881,-0.994975
0.0995984, -0.00367609, -0.00755987,-0.994991
0.0994533, -0.00376671, -0.0075202,-0.995004
