0,0,0
4.1284e-05,-2.38631e-06,-0.000253235
0.000225777,4.54494e-05,-0.000987989
0.000233299,-0.0008262,-0.00232812
-0.00135152,-0.00110148,-0.00430402
-0.0033653,-0.00209315,-0.00675641
-0.00640943,-0.00287898,-0.00936252
-0.00991899,-0.00431744,-0.0128523
-0.0137227,-0.00548887,-0.0166464
-0.0190436,-0.00746793,-0.0212463
-0.0245547,-0.00909855,-0.0260532
-0.0310344,-0.0109376,-0.0317827
-0.0384268,-0.0129656,-0.037858
-0.0464186,-0.0153921,-0.0451542
-0.0559145,-0.017433,-0.052044
-0.0653822,-0.0200767,-0.0605034
-0.0767081,-0.0221275,-0.0699746
-0.0861747,-0.0247031,-0.0784168
-0.0972408,-0.0259298,-0.0877845
-0.109509,-0.0312062,-0.098554
-0.123454,-0.0345411,-0.110989
-0.137427,-0.0369721,-0.122467
-0.153269,-0.0407782,-0.134938
-0.168202,-0.0425528,-0.14755
-0.182445,-0.0450026,-0.159172
-0.198227,-0.0492437,-0.174668
-0.216116,-0.0519612,-0.18795
-0.236076,-0.0556059,-0.204377
-0.256083,-0.0575949,-0.220862
-0.275121,-0.0611538,-0.237111
-0.29368,-0.0638229,-0.251046
-0.317596,-0.0687879,-0.266008
-0.339964,-0.0749486,-0.284768
-0.363816,-0.0794331,-0.303659
-0.384406,-0.0821712,-0.322004
-0.409389,-0.0828805,-0.341751
-0.432819,-0.0875706,-0.360475
-0.457889,-0.0939921,-0.382783
-0.487571,-0.0986842,-0.40182
-0.513846,-0.104824,-0.423673
-0.541511,-0.109124,-0.444346
-0.572279,-0.114103,-0.463445
-0.604571,-0.120698,-0.487338
-0.63901,-0.128868,-0.514038
-0.668722,-0.134945,-0.541636
-0.699323,-0.141437,-0.568809
-0.733089,-0.149306,-0.594353
-0.767357,-0.152812,-0.623055
-0.79891,-0.160029,-0.648062
-0.833964,-0.159565,-0.672673
-0.871993,-0.167758,-0.696842
-0.909304,-0.169898,-0.728123
-0.94359,-0.177173,-0.754662
