-0.877015,0.236437,-0.416679,-0.0363365
-0.877013,0.236444,-0.416679,-0.0363513
-0.877011,0.236451,-0.416678,-0.036366
-0.877008,0.236459,-0.416678,-0.0363808
-0.877006,0.236466,-0.416677,-0.0363956
-0.877004,0.236474,-0.416676,-0.0364103
-0.877001,0.236481,-0.416676,-0.0364251
-0.876999,0.236489,-0.416675,-0.0364399
-0.876997,0.236496,-0.416675,-0.0364546
-0.876994,0.236504,-0.416674,-0.0364694
-0.876992,0.236511,-0.416674,-0.0364842
-0.876989,0.236518,-0.416673,-0.036499
-0.876987,0.236526,-0.416672,-0.0365137
-0.876985,0.236533,-0.416672,-0.0365285
-0.876982,0.236541,-0.416671,-0.0365433
-0.87698,0.236548,-0.416671,-0.036558
-0.876978,0.236556,-0.41667,-0.0365728
-0.876975,0.236563,-0.41667,-0.0365876
-0.876973,0.23657,-0.416669,-0.0366024
-0.876971,0.236578,-0.416668,-0.0366171
-0.876968,0.236585,-0.416668,-0.0366319
-0.876966,0.236593,-0.416667,-0.0366467
-0.876964,0.2366,-0.416667,-0.0366614
-0.876961,0.236608,-0.416666,-0.0366762
-0.876959,0.236615,-0.416666,-0.036691
-0.876957,0.236623,-0.416665,-0.0367058
-0.876954,0.23663,-0.416664,-0.0367205
-0.876952,0.236637,-0.416664,-0.0367353
-0.876949,0.236645,-0.416663,-0.0367501
-0.876947,0.236652,-0.416663,-0.0367649
-0.876945,0.23666,-0.416662,-0.0367796
-0.876942,0.236667,-0.416661,-0.0367944
-0.87694,0.236675,-0.416661,-0.0368092
-0.876938,0.236682,-0.41666,-0.0368239
-0.876935,0.236689,-0.41666,-0.0368387
-0.876929,0.236708,-0.416658,-0.0368758
-0.876927,0.236716,-0.416658,-0.0368906
-0.876925,0.236723,-0.416657,-0.0369054
-0.876922,0.23673,-0.416657,-0.0369202
-0.87692,0.236738,-0.416656,-0.0369349
-0.876918,0.236745,-0.416655,-0.0369497
-0.876914,0.236756,-0.416655,-0.0369705
-0.876912,0.236763,-0.416654,-0.0369853
-0.87691,0.236771,-0.416653,-0.0370001
-0.876907,0.236778,-0.416653,-0.0370148
-0.876905,0.236785,-0.416652,-0.0370296
-0.876903,0.236793,-0.416652,-0.0370444
-0.8769,0.2368,-0.416651,-0.0370591
-0.876898,0.236808,-0.41665,-0.0370739
-0.876896,0.236815,-0.41665,-0.0370887
-0.876893,0.236823,-0.416649,-0.0371035
-0.876891,0.23683,-0.416649,-0.0371183
-0.876889,0.236837,-0.416648,-0.0371331
-0.876886,0.236845,-0.416648,-0.0371478
-0.876884,0.236852,-0.416647,-0.0371626
-0.876881,0.23686,-0.416646,-0.0371774
-0.876879,0.236867,-0.416646,-0.0371922
-0.876877,0.236875,-0.416645,-0.0372069
-0.876874,0.236882,-0.416645,-0.0372217
-0.876872,0.236889,-0.416644,-0.0372365
-0.87687,0.236897,-0.416643,-0.0372513
-0.876867,0.236904,-0.416643,-0.0372661
-0.876865,0.236912,-0.416642,-0.0372809
-0.876863,0.236919,-0.416642,-0.0372957
-0.87686,0.236927,-0.416641,-0.0373106
-0.876858,0.236934,-0.41664,-0.0373255
-0.876856,0.236942,-0.41664,-0.0373407
-0.876853,0.236949,-0.416639,-0.037356
-0.876851,0.236957,-0.416638,-0.0373717
-0.876848,0.236965,-0.416637,-0.0373875
-0.876846,0.236973,-0.416637,-0.0374032
-0.876843,0.236981,-0.416636,-0.0374188
-0.876841,0.236988,-0.416636,-0.0374343
-0.876838,0.236995,-0.416636,-0.03745
-0.876836,0.237002,-0.416636,-0.037466
-0.876833,0.237009,-0.416636,-0.0374825
-0.876831,0.237016,-0.416636,-0.0374993
-0.876828,0.237023,-0.416636,-0.0375159
-0.876825,0.23703,-0.416636,-0.0375324
-0.876823,0.237037,-0.416635,-0.0375488
-0.87682,0.237045,-0.416635,-0.0375652
-0.876818,0.237052,-0.416635,-0.0375815
-0.876815,0.237059,-0.416635,-0.0375981
-0.876812,0.237067,-0.416634,-0.0376149
-0.87681,0.237074,-0.416634,-0.0376314
-0.876807,0.237081,-0.416634,-0.0376479
-0.876805,0.237088,-0.416634,-0.0376647
-0.876802,0.237096,-0.416634,-0.0376811
-0.8768,0.237103,-0.416634,-0.0376971
-0.876797,0.237111,-0.416633,-0.0377127
-0.876795,0.237118,-0.416632,-0.0377279
-0.876792,0.237125,-0.416632,-0.0377431
-0.87679,0.237133,-0.416632,-0.0377587
-0.876787,0.23714,-0.416631,-0.0377747
-0.876785,0.237147,-0.416631,-0.0377912
-0.876782,0.237155,-0.416631,-0.0378082
-0.87678,0.237162,-0.41663,-0.0378247
-0.876777,0.237169,-0.41663,-0.037841
-0.876774,0.237176,-0.41663,-0.0378577
-0.876772,0.237184,-0.41663,-0.0378746
-0.876769,0.237191,-0.41663,-0.0378905
-0.876767,0.237198,-0.41663,-0.0379056
-0.876764,0.237205,-0.416629,-0.0379205
-0.876762,0.237212,-0.416629,-0.0379357
-0.876759,0.23722,-0.416629,-0.0379515
-0.876757,0.237227,-0.416629,-0.037968
-0.876754,0.237234,-0.416628,-0.0379846
-0.876752,0.237242,-0.416628,-0.038001
-0.876749,0.237249,-0.416628,-0.0380171
-0.876747,0.237256,-0.416627,-0.0380327
-0.876744,0.237263,-0.416627,-0.0380482
-0.876742,0.23727,-0.416627,-0.0380646
-0.876739,0.237277,-0.416627,-0.0380814
-0.876736,0.237284,-0.416627,-0.0380977
-0.876734,0.237291,-0.416627,-0.0381134
-0.876731,0.237299,-0.416626,-0.0381289
-0.876729,0.237306,-0.416626,-0.0381449
-0.876726,0.237313,-0.416626,-0.0381614
-0.876724,0.23732,-0.416626,-0.0381778
-0.876721,0.237327,-0.416626,-0.0381939
-0.876719,0.237335,-0.416625,-0.0382102
-0.876716,0.237342,-0.416625,-0.038227
-0.876713,0.237349,-0.416625,-0.0382436
-0.876711,0.237356,-0.416625,-0.03826
-0.876708,0.237364,-0.416625,-0.0382763
-0.876706,0.237371,-0.416624,-0.0382929
-0.876703,0.237379,-0.416624,-0.0383093
-0.876701,0.237387,-0.416623,-0.0383258
-0.876698,0.237394,-0.416623,-0.0383427
-0.876695,0.237401,-0.416623,-0.0383594
-0.876693,0.237408,-0.416623,-0.0383763
-0.87669,0.237415,-0.416623,-0.0383934
-0.876687,0.237423,-0.416623,-0.0384102
-0.876685,0.23743,-0.416623,-0.0384266
-0.876682,0.237437,-0.416622,-0.038443
-0.87668,0.237445,-0.416622,-0.0384594
-0.876677,0.237452,-0.416622,-0.0384761
-0.876674,0.237458,-0.416622,-0.0384926
-0.876672,0.237466,-0.416622,-0.0385091
-0.876669,0.237473,-0.416622,-0.0385258
-0.876667,0.237481,-0.416621,-0.038542
-0.876664,0.237488,-0.416621,-0.0385575
-0.876662,0.237495,-0.41662,-0.0385732
-0.876659,0.237502,-0.41662,-0.0385891
-0.876657,0.237509,-0.41662,-0.0386046
-0.876654,0.237516,-0.41662,-0.03862
-0.876652,0.237523,-0.41662,-0.0386354
-0.876649,0.23753,-0.416619,-0.0386511
-0.876647,0.237538,-0.416619,-0.038667
-0.876644,0.237545,-0.416618,-0.038683
-0.876642,0.237552,-0.416618,-0.0386988
-0.876639,0.23756,-0.416618,-0.0387145
-0.876637,0.237567,-0.416617,-0.0387302
-0.876634,0.237574,-0.416617,-0.0387462
-0.876632,0.237581,-0.416617,-0.0387623
-0.876629,0.237588,-0.416616,-0.0387783
-0.876627,0.237596,-0.416616,-0.0387944
-0.876624,0.237603,-0.416616,-0.0388105
-0.876622,0.237611,-0.416615,-0.0388268
-0.876619,0.237618,-0.416615,-0.038843
-0.876616,0.237625,-0.416615,-0.0388591
-0.876614,0.237632,-0.416615,-0.0388753
-0.876611,0.237639,-0.416615,-0.0388914
-0.876609,0.237646,-0.416615,-0.0389077
-0.876606,0.237653,-0.416615,-0.0389242
-0.876604,0.23766,-0.416615,-0.0389406
-0.876601,0.237666,-0.416615,-0.038957
-0.876598,0.237673,-0.416615,-0.0389736
-0.876596,0.23768,-0.416615,-0.0389904
-0.876593,0.237687,-0.416615,-0.0390074
-0.87659,0.237694,-0.416615,-0.0390245
