0.0551448, 0.0440914, -0.0265767
-0.0154395, 0.145357, -0.00948931
-0.0688609, 0.297498, 0.0168189
-0.0853319, 0.447707, 0.0239614
-0.107046, 0.589397, 0.0263016
-0.150323, 0.694292, 0.0449747
-0.168991, 0.810308, 0.0477718
-0.182272, 0.948508, 0.0373487
-0.167255, 1.05583, 0.00853073
-0.174524, 1.15136, -0.00559314
-0.127495, 1.24561, -0.0464883
-0.125223, 1.31474, -0.0842468
-0.144677, 1.38211, -0.105077
-0.178825, 1.44783, -0.112485
-0.179563, 1.52153, -0.135673
-0.230571, 1.62874, -0.110611
-0.242564, 1.71428, -0.120214
-0.221705, 1.81359, -0.125134
-0.284615, 1.92587, -0.0860386
-0.294109, 2.02098, -0.0756433
-0.373782, 2.13083, -0.0338558
-0.401865, 2.23421, -0.0364298
-0.439806, 2.33296, -0.0260738
-0.521056, 2.44181, 0.0303885
-0.563911, 2.58986, 0.0671715
-0.593567, 2.71544, 0.0955173
-0.627812, 2.84102, 0.128015
-0.668583, 3.01299, 0.148799
-0.725292, 3.19112, 0.160913
-0.770374, 3.37988, 0.140059
-0.831565, 3.55019, 0.120599
-0.9013, 3.74482, 0.128294
-0.990071, 3.91799, 0.141334
-1.11193, 4.03455, 0.157289
-1.15762, 4.19829, 0.187517
-1.11788, 4.35583, 0.202874
-1.18486, 4.54269, 0.267435
-1.08821, 4.65528, 0.21259
-1.09874, 4.97162, 0.266427
-0.981772, 5.11977, 0.255881
-0.931933, 5.23547, 0.257305
-0.882679, 5.53283, 0.433026
-0.855471, 5.60341, 0.42202
-0.85506, 5.73663, 0.406731
-0.853646, 5.84413, 0.404445
-0.792849, 5.96642, 0.405163
-0.75962, 6.05381, 0.396393
-0.747748, 6.17617, 0.424335
-0.776599, 6.29213, 0.443399
-0.777015, 6.38022, 0.430835
-0.749738, 6.4956, 0.433713
-0.766339, 6.70596, 0.511946
-0.690941, 6.84887, 0.45889
-0.743911, 7.05532, 0.509052
-0.702667, 7.25061, 0.517626
-0.694275, 7.42509, 0.550024
-0.703498, 7.58717, 0.586718
-0.698341, 7.75556, 0.612548
-0.664792, 7.90107, 0.634455
-0.709109, 8.0302, 0.673083
-0.672374, 8.21326, 0.680173
-0.682833, 8.30605, 0.710735
-0.728415, 8.41605, 0.743744
-0.699667, 8.56315, 0.749668
-0.681806, 8.68922, 0.753056
-0.710375, 8.80991, 0.779214
-0.677416, 8.93238, 0.771161
-0.65332, 9.06189, 0.771927
-0.649542, 9.21201, 0.789984
-0.598832, 9.33715, 0.77146
-0.57542, 9.47609, 0.792713
-0.512761, 9.59916, 0.804934
-0.474011, 9.71519, 0.820481
-0.411907, 9.86831, 0.832922
-0.406019, 10.0176, 0.864381
-0.383722, 10.1548, 0.883129
-0.345284, 10.2954, 0.880937
-0.317832, 10.4496, 0.896228
-0.265339, 10.5965, 0.896351
-0.247073, 10.766, 0.909162
-0.204319, 10.9283, 0.909918
-0.153293, 11.0749, 0.894192
-0.164141, 11.2151, 0.894465
-0.126088, 11.3366, 0.86991
-0.174304, 11.4899, 0.899956
-0.17868, 11.6244, 0.894605
-0.241178, 11.7332, 0.914414
-0.242489, 11.8192, 0.922132
-0.260448, 11.9003, 0.950499
-0.228561, 11.9882, 0.972865
-0.24501, 12.035, 0.99452
-0.263527, 12.232, 1.05197
-0.303396, 12.3507, 1.0378
-0.311605, 12.4289, 1.04475
-0.339271, 12.491, 1.05955
-0.362753, 12.638, 1.08661
-0.415151, 12.8113, 1.09329
-0.460858, 12.9672, 1.08666
-0.499284, 13.1057, 1.06436
-0.510374, 13.2264, 1.03737
-0.565, 13.3385, 1.03352
-0.60063, 13.4434, 1.01465
-0.646662, 13.5634, 0.975966
-0.664377, 13.6667, 0.940206
-0.652823, 13.7589, 0.972174
-0.618605, 13.8735, 0.990752
-0.657515, 14.0096, 1.03271
-0.71013, 14.1142, 1.0629
-0.800041, 14.248, 1.09997
-0.863856, 14.3369, 1.10419
-0.956367, 14.4364, 1.13098
-1.02563, 14.5308, 1.16767
-1.0654, 14.6399, 1.1773
-1.1122, 14.7796, 1.17567
-1.20697, 14.9379, 1.18977
-1.28374, 15.1096, 1.20195
-1.38203, 15.2393, 1.2129
-1.46392, 15.3259, 1.17784
-1.51653, 15.3956, 1.11258
-1.60418, 15.4452, 1.07737
-1.67484, 15.5297, 1.05413
-1.74417, 15.6432, 1.05334
-1.73317, 15.7017, 1.04902
-1.75825, 15.6786, 1.10531
-1.68537, 15.7157, 1.0867
-1.76102, 15.7907, 1.10458
