-0.729746, 0.0149428, -0.0158276,-0.412438
0.425819, 0.0112453, -0.00564802,-0.491953
-0.0868143, -0.000994759, -0.00579413,-0.755863
0.151998, 0.00856343, 0.00649251,-0.993459
0.0767363, 0.00593224, 0.0075212,-0.988417
0.0993246, 0.00562416, 0.0077931,-0.996938
0.0926624, 0.00538017, 0.00712726,-0.99501
0.0947837, 0.004424, 0.00641373,-0.995634
0.0942397, 0.00444046, 0.00590659,-0.995452
0.0945084, 0.00409091, 0.00518,-0.995507
0.0945261, 0.00352941, 0.00503185,-0.995487
0.0946433, 0.00384843, 0.0050701,-0.995487
0.094732, 0.00288433, 0.00502074,-0.995475
0.0948365, 0.00288315, 0.00494876,-0.995469
0.0949542, 0.00262072, 0.00467219,-0.995457
0.0950746, 0.00226706, 0.00469692,-0.995449
0.0951933, 0.00183632, 0.00460671,-0.995438
0.0953057, 0.0014248, 0.00463146,-0.995429
0.0954064, 0.00106099, 0.0045387,-0.99542
0.0955111, 0.00106863, 0.00457685,-0.99541
0.0956265, 0.000902344, 0.00452197,-0.9954
0.095737, 0.000847822, 0.00422354,-0.995389
0.095852, 0.000673745, 0.00409033,-0.995381
0.0959625, 0.000689256, 0.00407816,-0.995369
0.0960779, 0.00051911, 0.00413263,-0.995361
0.0961883, 0.000343147, 0.00400987,-0.995349
0.096307, 0.000185088, 0.00402348,-0.995337
0.0964243, -3.09527e-05, 0.0041238,-0.995327
0.0965383, 1.45348e-05, 0.00413115,-0.995313
0.0966828, -0.000210745, 0.00406885,-0.995303
0.0967853, -0.000450731, 0.00406645,-0.99529
0.0969031, -0.000493556, 0.0040802,-0.995278
0.0970099, -0.000469743, 0.00420252,-0.995269
0.0971618, -0.000568098, 0.00390029,-0.995256
0.0972644, -0.000494167, 0.00399977,-0.995241
0.0974371, -0.00055659, 0.00403926,-0.99523
0.0975713, -0.000847024, 0.00405271,-0.995216
0.0976506, -0.000925481, 0.00413527,-0.995203
0.0978062, -0.00110417, 0.00427038,-0.995192
0.0979361, -0.00122817, 0.00423144,-0.995176
0.0980629, -0.00138213, 0.0042179,-0.995165
0.0981875, -0.00162996, 0.00428774,-0.995152
0.0983226, -0.0018794, 0.00418744,-0.995138
0.0984144, -0.00195296, 0.00427376,-0.995124
0.0985614, -0.00197061, 0.00418832,-0.995115
0.0987125, -0.00212865, 0.00412407,-0.9951
0.0988043, -0.00218279, 0.00411426,-0.995087
0.0989611, -0.00233797, 0.00419306,-0.995076
0.0990677, -0.00241877, 0.0042713,-0.99506
0.0992099, -0.00249468, 0.00422782,-0.995049
0.0993235, -0.00262694, 0.00430242,-0.995036
0.0994642, -0.00280199, 0.0043998,-0.995022
0.0995565, -0.00284651, 0.00431205,-0.99501
0.0996992, -0.00290103, 0.00429437,-0.994997
0.0998201, -0.00295781, 0.00437072,-0.994984
0.0999385, -0.00297922, 0.00440717,-0.994973
0.100116, -0.00316522, 0.00440217,-0.994959
0.100225, -0.00332401, 0.00449595,-0.994939
0.100369, -0.00342767, 0.00446419,-0.994928
0.1005, -0.00360843, 0.00450101,-0.994915
0.100615, -0.00373478, 0.00449885,-0.9949
0.100763, -0.00389494, 0.00450089,-0.994887
0.100898, -0.00403773, 0.0044697,-0.994871
0.100996, -0.00412793, 0.00453944,-0.994858
0.10116, -0.00422652, 0.00446516,-0.994847
0.10127, -0.00434604, 0.00446499,-0.994831
0.101365, -0.00436395, 0.00455654,-0.994817
0.101574, -0.00446564, 0.00445805,-0.994808
0.101682, -0.00462285, 0.00449505,-0.994787
0.101807, -0.00477119, 0.00447456,-0.994777
0.101883, -0.00486621, 0.00455096,-0.994762
0.102047, -0.00508639, 0.00469932,-0.994754
0.102155, -0.00519797, 0.00472537,-0.994733
0.102294, -0.00529223, 0.00468021,-0.994723
0.102424, -0.00534559, 0.00459988,-0.994706
0.102521, -0.00542189, 0.0047139,-0.994694
0.102645, -0.00546893, 0.00478283,-0.994684
0.102834, -0.00560229, 0.00478756,-0.994668
0.102927, -0.00571772, 0.00487114,-0.994649
0.103068, -0.00571142, 0.00478222,-0.994638
0.103258, -0.00579613, 0.00469162,-0.994624
0.103319, -0.00586677, 0.00474195,-0.994605
0.103457, -0.00594922, 0.00482308,-0.994598
0.103618, -0.00609576, 0.00488661,-0.994583
0.103727, -0.0061901, 0.00491179,-0.994564
0.103899, -0.00634198, 0.0048922,-0.994552
0.103928, -0.00644541, 0.00500552,-0.994534
0.104136, -0.00661414, 0.00511971,-0.994529
0.104197, -0.00665918, 0.0052041,-0.994505
0.104365, -0.00678138, 0.00525696,-0.994499
0.104474, -0.00688464, 0.00531012,-0.994478
0.104638, -0.00701463, 0.00542763,-0.994465
0.104779, -0.00715197, 0.00541457,-0.994448
0.104823, -0.00718233, 0.00542972,-0.994432
0.105064, -0.00727099, 0.00539791,-0.994424
0.105197, -0.00738059, 0.00536526,-0.9944
0.105324, -0.0074892, 0.00540638,-0.994385
0.10541, -0.00755166, 0.00545576,-0.994371
0.105633, -0.00773594, 0.00555612,-0.99436
0.10572, -0.00789432, 0.00568243,-0.994334
0.10586, -0.00798813, 0.00564458,-0.994323
0.105975, -0.00805962, 0.00564305,-0.994308
0.106198, -0.00817797, 0.00559156,-0.994294
0.106248, -0.00825928, 0.00567109,-0.99427
0.10641, -0.00827716, 0.00570545,-0.994264
0.106586, -0.00838194, 0.00574772,-0.994247
0.106693, -0.00858953, 0.00589628,-0.994226
0.106722, -0.00871227, 0.00602251,-0.994211
0.106946, -0.00887126, 0.00608521,-0.994209
0.10711, -0.00903087, 0.00606661,-0.994181
0.107249, -0.00920409, 0.00607669,-0.994161
0.107331, -0.00929628, 0.00606057,-0.994146
0.107437, -0.00935956, 0.00608486,-0.994134
0.107627, -0.00948558, 0.00613754,-0.994122
0.107726, -0.00957702, 0.00616154,-0.9941
0.107909, -0.00968938, 0.00616258,-0.994088
0.107978, -0.00974381, 0.00621964,-0.994067
0.108167, -0.00975035, 0.00623478,-0.99406
0.10835, -0.00981429, 0.00622149,-0.994039
0.10846, -0.00990001, 0.00623651,-0.994018
0.108586, -0.0100111, 0.0062115,-0.994005
0.108669, -0.0101126, 0.00623507,-0.99399
0.108796, -0.0102196, 0.00627917,-0.993982
0.108948, -0.0103556, 0.00634343,-0.993966
0.10906, -0.0104517, 0.00639876,-0.993945
0.109361, -0.0108596, 0.00679172,-0.993918
0.109476, -0.0110179, 0.00678702,-0.993892
0.10958, -0.0111492, 0.00676644,-0.993876
0.109687, -0.011255, 0.00675656,-0.993864
0.109845, -0.0113589, 0.0067616,-0.993851
0.110048, -0.0114922, 0.0067399,-0.993831
0.110196, -0.0116772, 0.0067193,-0.993811
0.110217, -0.0117838, 0.00671044,-0.993789
0.110369, -0.0119091, 0.0067282,-0.993788
0.110534, -0.0120559, 0.00674766,-0.993768
0.110599, -0.0121293, 0.00671638,-0.993749
0.110786, -0.0122402, 0.00670124,-0.99374
0.110913, -0.0123668, 0.00668522,-0.993719
0.110961, -0.0124663, 0.00672352,-0.993702
0.111158, -0.0125723, 0.00669864,-0.993695
0.111262, -0.0126843, 0.00675447,-0.99367
0.111503, -0.0128383, 0.00674889,-0.993659
0.111541, -0.0129613, 0.00677712,-0.99363
0.111657, -0.0130858, 0.00681785,-0.993624
0.111812, -0.0131857, 0.00679805,-0.993606
0.111864, -0.0132566, 0.00684287,-0.993589
0.112079, -0.0133457, 0.00682637,-0.993582
0.112143, -0.0134285, 0.00688522,-0.993556
0.112415, -0.0135599, 0.00685395,-0.993548
0.112546, -0.0136946, 0.00679963,-0.993516
0.112652, -0.0138303, 0.00675225,-0.993501
0.112725, -0.0139363, 0.00672416,-0.993485
0.112938, -0.0141026, 0.00673372,-0.993475
0.112922, -0.0141689, 0.00675712,-0.993448
0.113127, -0.0142569, 0.00674865,-0.99345
0.113309, -0.0143823, 0.00672943,-0.993424
0.113328, -0.0144332, 0.00671539,-0.993401
0.11354, -0.0145133, 0.00669757,-0.993399
0.113738, -0.0146387, 0.00669077,-0.993374
0.113768, -0.0147419, 0.00672808,-0.99335
0.114064, -0.0148953, 0.0067026,-0.993344
0.114126, -0.0150085, 0.0066398,-0.993309
0.114206, -0.0151478, 0.00671227,-0.993299
0.114395, -0.0152974, 0.00675122,-0.993287
0.11445, -0.0154064, 0.00680409,-0.993263
0.114701, -0.0155583, 0.00682565,-0.993255
0.114716, -0.0156733, 0.00691943,-0.993223
0.114887, -0.0158499, 0.00701957,-0.993217
0.115188, -0.0159285, 0.00733882,-0.993114
0.11782, -0.0163637, 0.00723047,-0.992968
0.117797, -0.0164425, 0.00723968,-0.992783
0.118255, -0.016508, 0.00710693,-0.992828
0.118344, -0.0165868, 0.0070139,-0.992786
0.118586, -0.0167334, 0.00696505,-0.992775
0.118582, -0.0168236, 0.00695308,-0.992746
0.118762, -0.0169294, 0.00691819,-0.992744
0.118925, -0.0170843, 0.00694218,-0.992721
0.119071, -0.0172605, 0.00701149,-0.992697
0.119133, -0.0173273, 0.00700856,-0.992676
0.119343, -0.0174192, 0.00699396,-0.992668
0.119501, -0.0175052, 0.0069562,-0.992641
0.119669, -0.0176473, 0.00691764,-0.992622
0.119642, -0.0176891, 0.00687608,-0.9926
0.119923, -0.0178265, 0.0068345,-0.992602
0.119992, -0.0179689, 0.00686078,-0.992565
0.120136, -0.0181042, 0.00689104,-0.992552
0.120212, -0.0182343, 0.00694733,-0.992533
0.120344, -0.0183383, 0.0070236,-0.992522
0.120761, -0.0184657, 0.00702593,-0.99248
0.121055, -0.0185828, 0.00695982,-0.992435
0.121164, -0.0187057, 0.00692774,-0.992408
0.121153, -0.0187493, 0.00691018,-0.992393
0.122363, -0.0188495, 0.00694222,-0.992247
