0,0,0
-7.33613e-05,1.23235e-05,8.38216e-05
0.000255288,-0.000207141,0.000418168
-0.000220801,-0.000913704,0.0010162
-0.000295899,-0.0022022,0.00171078
-0.000480599,-0.00370243,0.00253379
-0.00125719,-0.00591081,0.00375867
-0.0023895,-0.00877522,0.00496568
-0.00328332,-0.0121729,0.00590007
-0.0042772,-0.0165331,0.00793025
-0.00594556,-0.0213649,0.0102852
-0.00829584,-0.0265258,0.0123261
-0.0106958,-0.0309746,0.0150306
-0.0132876,-0.0368435,0.016827
-0.015711,-0.044308,0.0197613
-0.0197818,-0.0524563,0.0229649
-0.023414,-0.0605589,0.0258764
-0.028445,-0.0697312,0.0304007
-0.0327975,-0.0784144,0.0339445
-0.0353069,-0.0872734,0.0373967
-0.0414179,-0.0974615,0.0418997
-0.0479975,-0.10754,0.0474973
-0.0530306,-0.11928,0.053008
-0.0585013,-0.130351,0.0558223
-0.0624799,-0.14318,0.0592142
-0.0708097,-0.156967,0.0629911
-0.0781733,-0.172162,0.0685058
-0.0857464,-0.185707,0.072663
-0.0927511,-0.20011,0.0762359
-0.102921,-0.214339,0.0795344
-0.110402,-0.228962,0.087041
-0.121197,-0.247106,0.0934168
-0.128554,-0.265963,0.0996235
-0.139511,-0.284044,0.107711
-0.151245,-0.303358,0.11565
-0.161661,-0.32228,0.124733
-0.1745,-0.339318,0.13072
-0.184163,-0.360715,0.135018
-0.193893,-0.380736,0.145937
-0.207577,-0.403507,0.155157
-0.220165,-0.426138,0.163551
-0.232776,-0.448926,0.167581
-0.245984,-0.471879,0.174391
-0.261619,-0.493549,0.183395
-0.275691,-0.515491,0.191732
-0.288162,-0.536971,0.197211
-0.30415,-0.561662,0.206476
-0.320422,-0.587534,0.210977
-0.339231,-0.61398,0.217958
-0.356639,-0.639608,0.22677
-0.374116,-0.666641,0.235164
-0.391075,-0.694267,0.244693
-0.410375,-0.717757,0.255098
-0.431579,-0.747707,0.266837
-0.45099,-0.774802,0.277917
-0.469765,-0.803444,0.286783
-0.491222,-0.832589,0.297656
-0.511247,-0.859899,0.305368
-0.530607,-0.888692,0.313748
-0.550963,-0.920265,0.326689
-0.572082,-0.953743,0.336769
-0.591121,-0.984935,0.349642
-0.614121,-1.02083,0.362022
-0.639729,-1.05967,0.373694
-0.657878,-1.09246,0.383514
-0.684273,-1.12916,0.394727
-0.70798,-1.16043,0.403521
-0.736818,-1.19108,0.412671
-0.761063,-1.22784,0.419325
-0.788933,-1.26631,0.42502
-0.818673,-1.30145,0.438878
-0.844308,-1.33399,0.456369
-0.875977,-1.37305,0.477751
-0.903661,-1.40977,0.493694
-0.936419,-1.45202,0.511723
-0.965539,-1.48978,0.524843
-0.993252,-1.53748,0.543698
-1.02266,-1.57859,0.564606
-1.05626,-1.62105,0.583062
-1.09017,-1.65952,0.600303
-1.11405,-1.69719,0.609766
-1.14526,-1.74227,0.619067
